185789	我々は就労時間について社長と交渉した。	8839433	Chúng tôi trao đổi với giám đốc về thời gian làm việc.
87183	彼女は彼女のおばあさんに育てられた。	8839434	Cô ấy được bà của cô ấy nuôi lớn.
8839437	結婚が出産の前提条件になっている。	8839438	Kết hôn đang trở thành điều kiện tiên quyết để sinh con.
5675035	痛!	8839441	Đau!
175405	嫌だ！	8839444	Tôi không thích!
175405	嫌だ！	8839445	Tôi ghét cái này!
182697	休め！	8839446	Nghỉ đi!
91506	彼はまさにロンドンへ出発しようとしている。	8839448	Anh ta chuẩn bị xuất phát đến London.
173071	国会議員は問題の解決に苦慮しています。	8839453	Các nghị sĩ Quốc hội đang đau đầu tìm cách giải quyết vấn đề này.
4778525	彼はSF小説が大好きです。	8839457	Anh ấy rất thích tiểu thuyết khoa học viễn tưởng.
3045948	少し考えさせて。	8839463	Hãy cho tôi suy nghĩ một lát.
3045948	少し考えさせて。	8839465	Để tôi suy nghĩ một lát.
91888	彼女はトムと同じくらい忙しい。	8839466	Cô ấy cũng bật như Tom.
2458721	服がありすぎて、明日、何を着ていけばいいのか分かりません。	8839467	Vì có quá nhiều quần áo, cho nên tôi không biết mình nên mặc gì vào ngày mai.
2458721	服がありすぎて、明日、何を着ていけばいいのか分かりません。	8839468	Vì có quá nhiều quần áo, cho nên tôi không biết mình nên mặc gì vào ngày mai cả.
2199779	彼女には私たちの団体での重要な役割があります。	8839469	Cô ấy có vai trò quan trọng đối với tổ chức của chúng tôi.
3621720	本当にごめんなさい。	8839471	Tôi thực sự rất xin lỗi.
3621720	本当にごめんなさい。	8839473	Tôi thật sự rất xin lỗi.
3621720	本当にごめんなさい。	8839474	Thật sự tôi rất xin lỗi.
220979	この推理小説はまだ半分ぐらいしか読んでいない。	8839478	Cuốn tiểu thuyết trinh thám này tôi mới chỉ đọc một nửa.
219711	この本はきみのだよ。	8839481	Cuốn sách này là của em đó.
115831	彼の話は作りごとだったとわかった。	8839482	Tôi biết câu chuyện của anh ta là bịa đặt.
8839485	経済社会を取り巻く環境の変化が著しい。	8839486	Sự thay đổi bối cảnh xã hội rất rõ rệt.
2263370	いつもそばにいるよ。	8839487	Tôi sẽ luôn ở bên cạnh bạn.
109563	彼は遠くに船を見付けた。	8839488	Anh ta trông thấy một con thuyền từ phía xa.
7834217	そのパズルを解けなかった。	8839489	Tôi đã không thể giải được câu đố đó.
7834217	そのパズルを解けなかった。	8839490	Tôi không thể giải được câu đố đó.
8513255	新しい学年が始まってしばらくの間は、なかなか自分の居場所を見つけられない。	8839491	Sau khi năm học mới bắt đầu được một thời gian, tôi vẫn chưa tìm được chỗ đứng của bản thân.
84952	富める者はますます富み、貧しい者はますます貧しくなる。	8839493	Người giàu ngày càng giàu, người nghèo ngày càng nghèo.
8728778	あの家に誰か住んでるの？	8839494	Có ai sống trong ngôi nhà kia không?
8728778	あの家に誰か住んでるの？	8839495	Trong ngôi nhà kia có ai đang sống không?
229491	アンは階下に降りてきた。	8839496	Ann xuống tầng.
502576	子供たちはトマトソースとパスタが好きだ。	8839497	Bọn trẻ thích mỳ Ý và sốt cà chua.
8839498	いくら批判をされても、それはどこ吹く風として気にしない。	8839499	Dù cho có bị phản đối bao nhiêu, tôi cũng không thèm để tâm đến chuyện đó.
2472445	トムは暗闇の中一人座ってメアリーを待っていた。	8839500	Tom ngồi một mình trong bóng tối đợi Mary.
2472445	トムは暗闇の中一人座ってメアリーを待っていた。	8839501	Tom ngồi một mình đợi Mary trong bóng tối.
74166	私は先月結婚式を挙げました。	8839502	Tôi đã tổ chức đám cưới vào tháng trước.
74166	私は先月結婚式を挙げました。	8839503	Tháng trước tôi đã tổ chức đám cưới.
3357837	また連絡します。	8839504	Tôi sẽ liên lạc sau.
3357837	また連絡します。	8839505	Tôi sẽ liên lạc với bạn lại sau.
2672723	現在は過去と未来との間に劃した一線である。此線の上に生活がなくては、生活はどこにもないのである。	8839507	Hiện tại là ranh giới ngăn cách quá khứ và tương lai. Nếu một người không có một cuộc sống trên ranh giới này, thì người đó sẽ chẳng có một cuộc sống ở bất cứ đâu cả.
1174885	ご両親は元気ですか。	8839508	Bố mẹ bạn có khỏe không?
3743668	友だちの家に泊まってもいい？	8839509	Con ở nhà bạn được không?
3367044	私は犬に水をやる。	8839510	Tôi cho con chó uống nước.
3367044	私は犬に水をやる。	8839511	Tôi cho chú chó uống nước.
3555520	怖がらないで。何もしないから。	8839512	Đừng sợ. Nó không làm gì đâu.
235891	１９８０年は私が生まれた年です。	8839513	Năm 1980 là năm tôi được sinh ra.
3479315	外国語の勉強を始めるのに遅すぎるということはありません。	8839514	Không bao giờ là quá muộn để bắt đầu học một ngoại ngữ.
2860840	昨日の話、トムから聞いたよ。なんでまたそんな事になっちゃったの？	8839726	Chuyện hôm qua, tôi có nghe Tom kể rồi. Tại sao chuyện đó lại xảy ra chứ?
7903927	赤いシャツと青いシャツどちらが好きですか？	8839728	Bạn thích áo phông đỏ hay áo phông đen?
8667898	トムはドアベルを２回鳴らした。	8839736	Tom bấm chuông cửa 2 lần.
395857	彼はいろいろな人種の人とコンタクトを取っている。	8839742	Anh ta tiếp xúc với nhiều thể loại người.
395857	彼はいろいろな人種の人とコンタクトを取っている。	8839745	Anh ta tiếp xúc với nhiều loại người.
4268688	先生は、私がいくらか体重を減らす必要があると言った。	8839757	Thầy giáo nói là tôi cần phải giảm vài cân.
4268688	先生は、私がいくらか体重を減らす必要があると言った。	8839760	Cô giáo nói tôi cần giảm vài cân
143744	水は生命に必要不可欠です。	8839768	Nước không thể thiếu đối với cuộc sống chúng ta.
236228	「椎茸」はキノコの一種だ。	8839770	"Shiitake" là một loài nấm.
189402	運動も過度になると有害無益である。	8839775	Tập thể dục cũng vậy, nếu làm quá sức sẽ lợi bất cập hại.
110592	彼はもう宿題を済ませました。	8839779	Anh ấy đã làm xong bài tập về nhà.
92951	彼女はクラスの中で一番足が速い。	8839785	Cô ấy chạy nhanh nhất lớp.
92951	彼女はクラスの中で一番足が速い。	8839786	Cô ấy chạy nhanh nhất lớp tôi.
189705	雨が降ると彼女は憂鬱になる。	8839793	Mỗi khi trời mưa, cô ấy lại trở nên buồn rầu.
77268	老人は息を引きとった。	8839795	Cụ già đã trút hơi thở cuối cùng.
4307419	もう一度会いに来て。	8839797	Hãy gặp tôi lần nữa.
869875	私は机に書き置きを見つけたが、誰が書いたものか判らない。	8839801	Tôi tìm thấy một mảnh giấy có chữ trên bàn, nhưng tôi không biết ai đã viết nó.
3957661	トムは、自分で考えているほどいいチェスの棋士ではありません。	8839810	Tom không giỏi chơi cờ vua như anh ta tưởng.
4919272	トムはクスリをやりすぎて、治療で入院している。	8839814	Tom do dùng thuốc quá liều nên phải nhập viện để điều trị.
3073504	キミがなんの話をしてるか全然分からない。	8839819	Tôi hoàn toàn không hiểu bạn đang nói gì.
1221799	トムは決して時間を守らない。	8839835	Tom chẳng bao giờ đúng giờ cả.
160752	私はコメディが好きです。	8839836	Tôi thích hài kịch.
3241781	あなた達はもう喧嘩をやめてよかったです。	8839842	Tôi mừng là các bạn không cãi nhau nữa.
234907	９時まであと５分だ。	8839848	Còn 5 phút nữa là đến 9 giờ.
1074105	彼は六時に戻った。	8839854	Anh ta quay trở lại vào lúc 6 giờ.
230177	アメリカはとても大きい。	8839868	Nước Mỹ rất rộng lớn.
203461	たとえ彼が何を言おうと、彼女は彼の言うことを信じる。	8839869	Cho dù anh ấy có nói gì đi chăng nữa, cô ấy cũng sẽ tin.
203461	たとえ彼が何を言おうと、彼女は彼の言うことを信じる。	8839871	Cô ấy vẫn sẽ tin anh ấy cho dù anh ấy có nói gì.
157160	私は幸せだ。	3306920	Tôi hạnh phúc.
74660	女性だってエッチしたい。	8839873	Phụ nữ cũng muốn làm tình.
74660	女性だってエッチしたい。	8839874	Ngay cả phụ nữ cũng muốn được làm tình.
2615607	トムとメアリーは二人とも笑った。	8839875	Tom và Mary đều cười.
145561	心臓の構造については中学で習う。	8839877	Chúng tôi học về cấu tạo tim ở cấp 2.
8553912	彼らは私の姉が美人だっていうの。	8839881	Họ nói chị tôi là một người đẹp.
8553912	彼らは私の姉が美人だっていうの。	8839882	Họ nói rằng chị tôi đẹp.
194097	もう少し砂糖を入れてください。	8839884	Hãy thêm ít đường vào.
110287	彼はわがチームの主将にふさわしい。	8839886	Anh ấy xứng đáng trở thành đội trưởng của đội chúng ta.
2409468	トムに話しておくべきだった。	8839887	Đáng lẽ ra tôi phải nói chuyện với Tom.
74610	なぜ、ムスリムの人たちは、土葬にこだわるのか。	8839890	Tại sao người Hồi giáo quan trọng việc chôn cất thế nhỉ?
8750590	夕ご飯の前に宿題をやるつもりなの？	8839891	Bạn có định làm bài tập trước bữa tối không?
8750590	夕ご飯の前に宿題をやるつもりなの？	8839892	Con có định làm bài tập trước bữa tối không?
3391790	ずっと気になってたんだけど、なんでそんなしゃべり方なの？	8839894	Tôi luôn thắc mắc là tại sao bạn lại nói chuyện kiểu đó?
8727074	トム、忙しい？	8839895	Tom này, bạn có bận không?
192585	ラジオを聞いています。	8839897	Tôi đang nghe ra-đi-ô.
192585	ラジオを聞いています。	8839898	Tôi đang nghe đài.
391900	慈愛は我が家からはじまる。	8839904	Lòng nhân từ xuất phát từ nhà chúng ta.
459035	明日は運動会の予行演習につき、通常の授業はありません。	8839906	Do ngày mai có buổi diễn tập cho hội thao, nên là ngày mai không có giờ học như mọi khi.
87891	彼女は昼食を食べるような気分ではなかった。	8839907	Cô ấy không muốn ăn trưa.
87891	彼女は昼食を食べるような気分ではなかった。	8839909	Cô ấy không có hứng thú ăn trưa.
3322539	夏には、それは鳥の卵、スズメバチの幼虫、ベリーおよび蜂蜜を食べる。	8839912	Vào mùa hè, nó ăn trứng chim, ấu trùng ong bắp cày, quả mọng và mật ong.
8596281	私がお腹を空かしてたってどうしてわかったの？	8839914	Tại sao bạn biết là tôi đang đói?
8738070	あれは犬かな？	8839916	Kia là một con chó à?
8738070	あれは犬かな？	8839917	Đó là một con chó à?
77404	連絡ちょうだい！	8839919	Hãy giữ liên lạc!
195443	また後で。	8839920	Gặp lại bạn sau.
1215186	一つお伺いしたいのですが。	8839922	Tôi có một điều muốn hỏi.
171543	今日は昼食をとる時間がない。	8839924	Hôm nay tôi không có thời gian ăn trưa.
8724682	すぐに出発するの？	8839926	Bạn sẽ xuất phát ngay à?
146506	少年は両親を喜ばすために嘘を付いたかもしれない。	8839927	Có lẽ cậu bé đã nói dối để làm bố mẹ vui.
424584	突然長女が「飴がほしい」と言い出しました。	8839928	Đột nhiên cô con gái lớn nói "Tôi muốn kẹo".
424584	突然長女が「飴がほしい」と言い出しました。	8839929	Bỗng nhiên cô con gái cả nói "Tôi muốn kẹo".
8568858	トムはテーブルに座っていた。	8839930	Tom ngồi trên bàn.
1219164	いくらかかるかあらかじめ彼に聞いた方がいいですよ。	8839931	Bạn cần hỏi anh ta ngay xem nó sẽ tốn bao nhiêu tiền.
3029979	お会計は1階レジにてお願いいたします。	8839932	Quý khách hãy thanh toán ở quầy thu ngân tại tầng 1.
1174266	先月引っ越しました。	8839933	Tôi chuyển nhà vào tháng trước.
1174266	先月引っ越しました。	8839934	Tháng trước tôi chuyển nhà.
1176925	鞄を開けてください。	8839935	Hãy mở cặp ra.
1176925	鞄を開けてください。	8839936	Hãy mở cặp của anh ra.
78505	卵が皆腐ってしまった。	8839938	Trứng hỏng hết rồi.
81018	民主党はまだ候補者を決めていないが、どっちにしても負けるに決まっている。	8839939	Đảng Dân chủ chưa quyết định được ứng cử viên của mình, nhưng cho dù thế nào đi chăng nữa, họ chắc chắn sẽ thua.
99741	彼は民主党の支持者だ。	8839940	Anh ta ủng hộ đảng Dân chủ.
3418319	彼の名前が知りたくないです。	8841542	Tôi không muốn biết tên anh ta là gì.
3418319	彼の名前が知りたくないです。	8841544	Tôi không muốn biết tên anh ta.
215039	スープに塩を加えよう。	8841545	Hãy bỏ thêm muối vào nồi súp.
215039	スープに塩を加えよう。	8841546	Tôi sẽ thêm muối vào nồi súp.
2132474	トムは箱を二つ収納室の中へ運んだ。	8841550	Tom mang hai cái hộp vào nhà kho.
7562278	相手チームは鉄壁の守りを固めている。	8841554	Đội đối phương đang củng cố hàng phòng ngự không thể xuyên phá.
2142078	今はテレビを見る気分じゃない。	8841555	Bây giờ tôi không có hứng thú xem TV.
165252	私たちは彼らを静かにさせておいた。	8841558	Chúng tôi bắt họ im lặng.
111042	彼はブレーキを踏んだ。	8841561	Anh ấy đạp phanh.
1089529	部屋の誰もがほっとため息をついた。	8841565	Tất cả mọi người trong phòng đều thở phào nhẹ nhõm.
125458	弟のです。	8841568	Đây là của em trai tôi.
125458	弟のです。	8841569	Đó là của em trai tôi.
174729	言語は人間社会にとって欠くことのできない道具である。	8841571	Ngôn ngữ là một công cụ không thể thiếu trong xã hội loài người.
1055497	イリジウムは最も希少な元素のひとつだ。	8841575	Iridi là một trong những nguyên tố hóa học hiếm nhất.
3476985	リンダはピアノを見て、「誰があなたにピアノを教えたの？」と尋ねた。	8843101	Linda nhìn cái đàn piano rồi hỏi: "Ai đã dạy bạn chơi piano vậy?"
211713	その絵は本物そっくりだ。	8843103	Bức tranh đó giống như thật.
80874	無料なのですか。	8843105	Cái này miễn phí không?
80874	無料なのですか。	8843106	Cái này có được miễn phí không?
2278923	二度とお前とは会いたくない。	8843110	Tao không muốn gặp mày thêm một lần nào nữa.
2278923	二度とお前とは会いたくない。	8843112	Tao không muốn gặp mày nữa.
1642183	春が来た。だんだん暖かくなる。	8843113	Mùa xuân đến. Thời tiết dần dần ấm hơn.
1642183	春が来た。だんだん暖かくなる。	8843115	Mùa xuân đến rồi. Thời tiết đang dần dần ấm hơn.
1037387	彼はサッカーをするのが好きです。	8843118	Anh ấy thích chơi bóng đá.
200777	どちらにお住まいですか。	8843121	Ngài sống ở đâu vậy?
203913	タイでは人々は料理、飲み物、おもちゃにココナッツを使う。	8843125	Ở Thái người ta dùng quả dừa để làm đồ ăn, thức uống và đồ chơi.
203913	タイでは人々は料理、飲み物、おもちゃにココナッツを使う。	8843128	Ở Thái Lan, người ta dùng quả dừa để làm đồ ăn, thức uống và đồ chơi.
104216	彼は女優と結婚した。	8843130	Anh ấy kết hôn với một nữ diễn viên.
1533167	彼はその店に行った。	8843133	Anh ấy đến cửa hàng đó.
1239540	彼は高校生です。	8843134	Anh ấy là học sinh cấp 3.
1239540	彼は高校生です。	8843136	Cậu ấy là học sinh cấp 3.
1239540	彼は高校生です。	8843138	Cậu ấy là học sinh trung học phổ thông.
936219	我々はその事故の原因と影響について詳しく調査する必要がある。	8843141	Chúng tôi cần điều tra một cách chi tiết về nguyên nhân và ảnh hưởng của vụ tai nạn này.
107707	彼は犬を庭に放した。	8843150	Anh ta thả chó ra vườn.
114034	私は犬を３匹飼っている。	8843159	Tôi nuôi ba con chó.
114034	私は犬を３匹飼っている。	8843160	Tôi có nuôi ba chú chó.
3460708	あの木の下のベンチで本を読んでいるのはトムです。	8843167	Người mà đang ở dưới cây đọc sách kia là Tom.
2696395	練習問題の解答は巻末にまとめてあります。	8843173	Đáp án của những câu hỏi ôn tập được tổng hợp ở cuối sách.
3116364	「トムとは前から知り合いだったの？」「いやいや、さっき知り合ったばっかりだよ」	8843181	"Bạn quen Tom từ trước à?" "Không không, mình mới quen vừa nãy thôi."
157541	私は苦情を言ったが、店ではこのセーターを引き取るのを拒んだ。	8843189	Cho dù tôi đã phàn nàn, nhưng phía cửa hàng đã từ chối nhận lại chiếc áo len này.
157541	私は苦情を言ったが、店ではこのセーターを引き取るのを拒んだ。	8843191	Tôi đã phàn nàn, nhưng phía cửa hàng đã từ chối nhận lại chiếc áo len này.
2275604	この手のミスは見過ごされがちだ。	8843194	Sai sót kiểu này thường dễ bị bỏ qua.
2275604	この手のミスは見過ごされがちだ。	8843195	Sai sót kiểu như thế này thường dễ bị bỏ sót.
2860773	窓が閉まっている。	8843196	Cửa sổ đang đóng.
988132	渋滞だったので、会議に遅れた。	8843199	Do tắc đường nên tôi đến muộn cuộc họp.
988132	渋滞だったので、会議に遅れた。	8843202	Tôi muộn cuộc họp do tắc đường.
112372	彼はその問題についてはほとんど何も知らない。	8843204	Anh ta hầu như không biết gì về vấn đề đó cả.
5388515	我々は自由と言えば名前のリンカーンを連想している。	8843211	Khi nói về tự do, chúng tôi liên tưởng đến Lincoln.
78301	率直に言って、君のヘアースタイルは好きじゃないよ。	8843220	Nói thẳng là tôi không thích kiểu tóc của bạn.
78301	率直に言って、君のヘアースタイルは好きじゃないよ。	8843223	Nói thật là tôi không thích kiểu tóc của bạn.
171479	今日ますます多くの人が、都会より田舎の生活を好むようになっています。	8843228	Ngày nay, ngày càng có nhiều người trở nên thích cuộc sống ở nông thôn hơn là cuộc sống ở thành phố.
8625127	トムはかなりフランス語が得意だが、まだミスが多い。	8843232	Tom khá giỏi tiếng Pháp, nhưng vẫn còn mắc nhiều lỗi sai.
104218	彼は女性を見下している。	8843234	Anh ta khinh thường phụ nữ.
104218	彼は女性を見下している。	8843237	Anh ta xem thường phụ nữ.
991953	君といると幸せだ。	8843239	Tôi thấy hạnh phúc khi ở bên em.
991953	君といると幸せだ。	8843240	Ở cùng em khiến tôi vui.
1153186	庭にあった鉢植えをどけたら、小さな虫がうじゃうじゃといて、思わず悲鳴をあげてしまった。	8843251	Khi tôi nhấc bồn cây trong vườn, thì thấy có một đám côn trùng nhỏ nhung nhúc, và tôi bất giác hét lên một tiếng.
142339	石鹸がありません。	8843259	Tôi không có xà phòng.
142339	石鹸がありません。	8843260	Không có xà phòng.
997214	本気で離婚を考えているんですか？	8843265	Bạn có thực sự đang tính đến chuyện ly hôn không?
8843775	「俺のことならまだしも、ウチの母ちゃんまで巻き込みやがって！お前ホントクズだな！」	8843777	Nếu đó là chuyện của riêng tao thì còn được nhưng sao mày dám lôi mẹ tao vào chuyện này? Mày quả thực là một thằng rác rưởi mà.
2976759	昨日の晩ご飯は遅い時間に食べました。	8845510	Tối qua tôi ăn tối muộn.
3060523	まだ寝足りないでしょ？	8845512	Bạn vẫn thiếu ngủ à?
179239	靴を脱いで下さい。	8845513	Hãy cởi giày ra.
8726970	あのカップケーキ、食べるつもりなの？	8845516	Bạn có định ăn cái bánh cupcake đó không?
8002482	僕らは２時半に会う。	8845517	Chúng tôi sẽ gặp nhau vào lúc 2 giờ rưỡi.
8002482	僕らは２時半に会う。	8845519	Chúng ta sẽ gặp nhau vào 2 giờ rưỡi.
8847718	持続可能な発展に対する自然文化遺産の価値について、国民の意識向上に向けて、様々な活動を広げていきたいと思います。	8847719	Đồng thời, chúng tôi rất mong có thể tổ chức các hoạt động giúp nâng cao nhận thức của người dân và cộng đồng về tầm quan trọng của di sản và tự nhiên đối với phát triển bền vững.
8847723	そういった活動を通じて、ユネスコ認定の遺産をはじめ、ベトナムにおけるそのほかの自然文化財の保護、修復や価値伝達に関する知識、経験などの共有をしていきたいです。	8847724	Qua đó chúng ta có thể học hỏi những bài học và kiến thức về bảo vệ, bảo tồn di sản và phát huy giá trị di sản, tự nhiên, cũng như các loại hình, danh hiệu khác của UNESCO tại Việt Nam.
8847726	世界ジオパークは、地層、岩石、地形、火山、断層など、地質学的な遺産を保護し、研究に活用するとともに、自然と人間とのかかわりを理解する場所として整備し、科学教育や防災教育の場とするほか、新たな観光資源として地域の振興に生かすことを目的とした事業です。	8847727	Công viên Địa chất Toàn cầu là một dự án đã và đang được bảo dưỡng nhằm giúp bảo vệ những di sản địa chất học có liên quan đến địa tầng, đá, địa hình, núi lửa, sự nứt gãy địa hình, v.v.. nhằm mục đích sử dụng trong việc nghiên cứu, giúp người khác hiểu về mối quan hệ giữa thiên nhiên và con người, phục vụ cho công tác giáo dục về khoa học và phòng chống thiên tai, cũng như trở thành một tài nguyên du lịch góp phần quảng bá cho khu vực.
2737681	世界で最も大きな都市の一つだ。	8847729	Đây là một trong những thành phố lớn nhất thế giới.
3607443	俺を甘く見るなよ。	8847731	Đừng coi thường tao.
3607443	俺を甘く見るなよ。	8847732	Đừng xem nhẹ tao.
4191551	誰か一緒にご飯行かない？	8847734	Có ai đi ăn cơm với tôi không?
226459	カールはとても嬉しそうだった。	8847735	Carl trông rất vui.
8586235	もう済ませたの？	8847737	Bạn xong rồi à?
455531	彼は何冊本を持っていますか。	8847738	Anh ta mang theo mấy quyển sách?
432685	私は川を泳いで渡ることができます。	8847739	Tôi biết bơi qua sông.
3475201	おたくの馬のお名前は何ですか？	8847744	Con ngựa nhà ngài tên gì?
1134602	「時々、彼との離婚を考えることがあるの。」「冗談言わないでよ！」	8847745	"Thi thoảng, tôi cũng nghĩ đến chuyện kết hôn với anh ta." "Đừng đùa nữa!"
3716096	なんでそんなにトムのこと嫌いなの？	8847747	Sao bạn ghét Tom đến vậy?
7486091	僕たちは知ってる。	8847748	Chúng tôi biết.
7486091	僕たちは知ってる。	8847749	Chúng ta biết.
222116	この建物は石で出来ている。	8847752	Tòa nhà này được xây bằng đá.
139829	あなたが寝ている間に、私は本を読む。	8847753	Trong lúc bạn ngủ, tôi đọc sách.
139829	あなたが寝ている間に、私は本を読む。	8847754	Trong khi bạn đang ngủ, tôi đọc sách.
139829	あなたが寝ている間に、私は本を読む。	8847755	Tôi sẽ đọc sách trong lúc bạn đang ngủ.
182493	急ぐ必要はないよ。	8847756	Không cần vội đâu.
182493	急ぐ必要はないよ。	8847757	Không nhất thiết phải vội đâu.
7807855	来週の計画をトムに話してないよね？	8847758	Bạn chưa nói về kế hoạch tuần sau cho Tom biết đúng không?
3564079	トムは大きくなったら何になりたい？	8847759	Khi lớn lên Tom muốn làm gì?
3564079	トムは大きくなったら何になりたい？	8847760	Khi lớn lên Tom muốn trở thành cái gì?
152381	私は来年留学するつもりです。	8847761	Năm sau tôi dự định sẽ đi du học.
2094450	あなたがロングヘアーが似合うよって云ったんじゃない。	8847781	Tôi chẳng phải đã nói với bạn là tóc dài hợp với bạn đấy sao?
2271800	私はアパートを追い出されてしまった。	8847782	Tôi bị đuổi ra khỏi căn hộ.
2141433	もっと沢山本を読んだほうが良いよ。	8847783	Bạn nên đọc nhiều sách hơn.
1611112	紫式部は、子供の時から非常に利口でした。兄が史記を読んでいるのを、そばでじっと聞いていて、兄より先に覚えてしまう程でした。	8847784	Murasaki Shikibu từ nhỏ đã rất thông minh. Khi anh trai bà đọc cuốn "Sử ký Tư Mã Thiên", bà ngồi bên cạnh chăm chú lắng nghe, đến mức học thuộc lòng luôn quyển sách trước anh mình.
3643247	トムは年上と年下どっちが好き？	8847786	Tom thích người hơn tuổi hay ít tuổi hơn mình?
3500115	タトエバっていうサイトご存知ですか？	8847787	Bạn có biết cái trang web nào tên là Tatoeba không?
2140041	「部屋に誰かいますか。」「いえ、誰もいませんよ。」	8847788	"Trong phòng có ai không?" "Không, không có ai đâu!"
169669	昨夜はいったいどこにいったのですか。	8847791	Tối qua bạn đi đâu?
234784	ＵＳＳＲはソビエト社会主義共和国連邦を表しています。	8850490	USSR là từ viết tắt của "Cộng hòa Xã hội chủ nghĩa Liên bang Xô Viết".
1131276	フィギュアスケートの選手って、あんなに高速でくるくる回転してるのに、なんで目が回らずにいられるんだろう。	8850492	Tại sao mà các vận động viên trượt băng nghệ thuật lại có thể xoay vòng vòng nhanh như thế mà không bị chóng mặt nhỉ?
1680776	相変わらず、彼らは遅いです。	8850493	Họ vẫn muộn như mọi khi.
2692387	トムは過激な思想の持ち主だ。	8850508	Tom là một người mang tư tưởng cực đoan.
2692387	トムは過激な思想の持ち主だ。	8850509	Tom mang tư tưởng cực đoan.
2665740	トムは男尊女卑思想の持ち主だ。	8850510	Tom mang tư tưởng trọng nam khinh nữ.
2665740	トムは男尊女卑思想の持ち主だ。	8850515	Tom có tư tưởng trọng nam khinh nữ.
177387	君は外来思想に偏見を抱いているようだ。	8850525	Dường như em đang có thành kiến với những tư tưởng ngoại lai thì phải.
402581	日本人はなんでそんなにビアンとかバイとかに偏見を持つのですか？	8850544	Tại sao người Nhật lại có định kiến với những người lesbian và bisexual đến vậy?
3460761	この部屋の家賃は週50ドルだ。	8850576	Giá thuê căn phòng này là 50 đô-la một tuần.
184207	学生達の誰一人として定刻に遅刻した者はいない。	8850626	Không có học sinh nào đi muộn.
107921	彼は芸術家としてたいへん才能がある。	8853626	Anh ấy là một nghệ nhân rất có năng lực.
107921	彼は芸術家としてたいへん才能がある。	8853627	Anh ấy là một nghệ nhân rất có tài năng.
3491589	言うとおりにして。	8853628	Hãy làm như tôi nói.
569242	天皇陛下万歳！	8853629	Thiên Hoàng bệ hạ vạn tuế!
153941	私は彼の言ったことが気にくわない。	8853630	Những điều anh ta nói, tôi không thể nuốt trôi,
2669173	先生が学生に宿題をたくさんさせた。	8853631	Giáo viên bắt học sinh làm nhiều bài tập.
8576247	雨でもサイクリングに行きます。	8853632	Cho dù trời mưa tôi vẫn sẽ đạp xe.
136806	誰でも詩人になれるわけではない。	8854357	Không phải ai cũng có thể trở thành nhà thơ.
2704991	愛は重要な物です。	8854358	Tình yêu là một thứ quan trọng.
149534	質問があるのですが。	8854359	Tôi có câu hỏi.
8799317	見つけたよ。	8854360	Tôi tìm thấy rồi đấy.
2298199	私は和食で育った。	8854361	Ẩm thực Nhật Bản đã nuôi lớn tôi.
1771553	笑うな。	8854363	Đừng cười.
160750	私はゴルフが好きです。	8854364	Tôi thích golf.
160750	私はゴルフが好きです。	8854365	Tôi thích chơi golf.
2277759	あのときもっと勉強していたら、今ごろ博士になっていただろう。	8854522	Nếu lúc đó tôi học nhiều hơn, có lẽ bây giờ tôi đã trở thành giáo sư rồi.
184389	学校は授業料の値上げを発表した。	8854527	Nhà trường công bố tăng học phí.
1490076	誰もそんなことをやったことがない。	8854529	Chưa có ai từng làm chuyện đó cả.
829613	ゆっくりとお話願います。	8854530	Anh làm ơn nói chậm lại.
8768320	これ、私の本かな？	8854536	Đây là sách của tôi đúng không nhỉ?
5020232	トムはその状況を制圧した。	8854541	Tom đã kiểm soát được tình hình.
7977680	スーツケースをロックした？	8854547	Bạn khóa vali chưa?
3219284	要る？	8854548	Cần không?
94254	彼女の新作の小説は来月出版される。	8854552	Tiểu thuyết mới của cô ấy sẽ được xuất bản vào tháng sau.
82951	母は私に薬を飲ませた。	8854555	Mẹ bắt tôi uống thuốc.
2684210	私は数学が大好きです。	8854558	Tôi rất thích môn Toán.
4704198	メアリーはあなたの国で一般的な名前ですか？	8854560	Mary có phải là một cái tên phổ biến ở nước bạn không?
2985825	ひどく痛いの？	8854562	Có đau lắm không?
179505	具体的に話して欲しい。	8854564	Tôi muốn bạn nói cụ thể với tôi.
1347335	ベンジャミン・フランクリンはアメリカの政治家であり発明家であった。	8854573	Benjamin Franklin vừa là một chính trị gia vừa là một nhà phát minh.
146468	床は血だらけだった。	8854574	Trên sàn nhà toàn máu.
3588500	アップル・マウスを買ったんだ。たったの69ユーロだったよ！	8861420	Tôi đã mua một cái chuột Apple Mouse. Chỉ có 69 euro thôi đó.!
204306	そんなにがつがつ食べるんじゃないよ。	8861421	Đừng ăn tham thế.
215912	じゃあ、ネコの世話は誰がするの。	8861422	Vậy ai sẽ chăm mèo đây?
113454	彼はすぐに決心した。	8861423	Anh ấy hạ quyết tâm ngay lập tức.
2212270	「これは何ですか？」「これはモモです。」	8861424	"Đây là cái gì?" "Đây là quả đào."
77242	聾唖者は手話で話す。	8861428	Người câm điếc nói chuyện bằng ngôn ngữ ký hiệu.
2431699	ご返信をお待ちいたしております。	8861430	Tôi mong nhận được phản hồi từ ngài.
1638021	変な日本語だなとは思ったのですが、日本人が書いたんだから正しい日本語のはずだと思ったんです。	8861431	Tôi cho rằng tiếng Nhật trong câu đó có gì đó sai sai, nhưng vì nó được viết bởi một người Nhật cho nên tôi nghĩ đó là tiếng Nhật chuẩn.
